Order Number,Order Status,Book Name,Order Date,Category
53870,Completed,Python Programming,2020-09-01,Best Selling
53866,Completed,Python Programming,2020-09-01,Best Selling
53864,Completed,Python Programming,2020-09-01,Best Selling
53860,Completed,Python Programming,2020-08-31,Best Selling
53857,Completed,Python Programming,2020-08-31,Best Selling
53854,Returned,Python Programming,2020-08-31,Best Selling
53853,Completed,Python Programming,2020-08-31,Best Selling
53852,Completed,Python Programming,2020-08-31,Best Selling
53847,Completed,Python Programming,2020-08-31,Best Selling
53835,Completed,Python Programming,2020-08-31,Best Selling
53832,Completed,Python Programming,2020-08-31,Best Selling
53830,Completed,Python Programming,2020-08-31,Best Selling
53826,Completed,Python Programming,2020-08-31,Best Selling
53820,Completed,Python Programming,2020-08-31,Best Selling
53818,Completed,Python Programming,2020-08-31,Best Selling
53817,Completed,Python Programming,2020-08-31,Best Selling
53816,Completed,Python Programming,2020-08-31,Best Selling
53815,Completed,Python Programming,2020-08-31,Best Selling
53798,Completed,Python Programming,2020-08-30,Best Selling
53795,Completed,Python Programming,2020-08-30,Best Selling
53794,Completed,Python Programming,2020-08-30,Best Selling
53791,Completed,Python Programming,2020-08-30,Best Selling
53790,Completed,Python Programming,2020-08-30,Best Selling
53789,Returned,Python Programming,2020-08-30,Best Selling
53787,Completed,Python Programming,2020-08-30,Best Selling
53785,Returned,Python Programming,2020-08-30,Best Selling
53784,Completed,Python Programming,2020-08-30,Best Selling
53783,Completed,Python Programming,2020-08-30,Best Selling
53781,Completed,Python Programming,2020-08-30,Best Selling
53774,Completed,Python Programming,2020-08-30,Best Selling
53772,Completed,Python Programming,2020-08-30,Best Selling
53766,Completed,Python Programming,2020-08-30,Best Selling
53765,Completed,Python Programming,2020-08-30,Best Selling
53762,Completed,Python Programming,2020-08-30,Best Selling
53758,Completed,Python Programming,2020-08-30,Best Selling
53753,Completed,Python Programming,2020-08-30,Best Selling
53746,Completed,Python Programming,2020-08-30,Best Selling
53743,Completed,Python Programming,2020-08-30,Best Selling
53735,Completed,Python Programming,2020-08-30,Best Selling
53734,Returned,Python Programming,2020-08-30,Best Selling
53728,Completed,Python Programming,2020-08-30,Best Selling
53727,Completed,Python Programming,2020-08-30,Best Selling
53726,Completed,Python Programming,2020-08-30,Best Selling
53720,Completed,Python Programming,2020-08-30,Best Selling
53719,Completed,Python Programming,2020-08-30,Best Selling
53718,Completed,Python Programming,2020-08-30,Best Selling
53717,Completed,Python Programming,2020-08-30,Best Selling
53712,Completed,Python Programming,2020-08-30,Best Selling
53711,Completed,Python Programming,2020-08-30,Best Selling
53708,Completed,Python Programming,2020-08-30,Best Selling
53704,Completed,Python Programming,2020-08-30,Best Selling
53697,Completed,Python Programming,2020-08-30,Best Selling
53696,Completed,Python Programming,2020-08-30,Best Selling
53689,Completed,Python Programming,2020-08-30,Best Selling
53684,Completed,Python Programming,2020-08-30,Best Selling
53679,Completed,Python Programming,2020-08-29,Best Selling
53678,Completed,Python Programming,2020-08-29,Best Selling
53677,Completed,Python Programming,2020-08-29,Best Selling
53670,Completed,Python Programming,2020-08-29,Best Selling
53669,Completed,Python Programming,2020-08-29,Best Selling
53668,Completed,Python Programming,2020-08-29,Best Selling
53654,Completed,Python Programming,2020-08-29,Best Selling
53648,Completed,Python Programming,2020-08-29,Best Selling
53646,Completed,Python Programming,2020-08-29,Best Selling
53643,Completed,Python Programming,2020-08-29,Best Selling
53639,Completed,Python Programming,2020-08-29,Best Selling
53638,Completed,Python Programming,2020-08-29,Best Selling
53632,Completed,Python Programming,2020-08-29,Best Selling
53630,Completed,Python Programming,2020-08-29,Best Selling
53627,Completed,Python Programming,2020-08-29,Best Selling
53612,Completed,Python Programming,2020-08-29,Best Selling
53611,Returned,Python Programming,2020-08-29,Best Selling
53601,Completed,Python Programming,2020-08-29,Best Selling
53597,Completed,Python Programming,2020-08-29,Best Selling
53592,Returned,Python Programming,2020-08-29,Best Selling
53591,Completed,Python Programming,2020-08-29,Best Selling
53585,Completed,Python Programming,2020-08-29,Best Selling
53583,Completed,Python Programming,2020-08-29,Best Selling
53582,Completed,Python Programming,2020-08-29,Best Selling
53567,Completed,Python Programming,2020-08-29,Best Selling
53560,Completed,Python Programming,2020-08-29,Best Selling
53554,Completed,Python Programming,2020-08-29,Best Selling
53553,Completed,Python Programming,2020-08-29,Best Selling
53552,Completed,Python Programming,2020-08-29,Best Selling
53549,Completed,Python Programming,2020-08-29,Best Selling
53545,Completed,Python Programming,2020-08-29,Best Selling
53542,Completed,Python Programming,2020-08-29,Best Selling
53541,Completed,Python Programming,2020-08-29,Best Selling
53539,Completed,Python Programming,2020-08-29,Best Selling
53536,Completed,Python Programming,2020-08-29,Best Selling
53532,Completed,Python Programming,2020-08-29,Best Selling
53525,Completed,Python Programming,2020-08-28,Best Selling
53521,Completed,Python Programming,2020-08-28,Best Selling
53518,Completed,Python Programming,2020-08-28,Best Selling
53516,Completed,Python Programming,2020-08-28,Best Selling
53504,Completed,Python Programming,2020-08-28,Best Selling
53485,Completed,Python Programming,2020-08-28,Best Selling
53482,Completed,Python Programming,2020-08-28,Best Selling
53474,Completed,Python Programming,2020-08-28,Best Selling
53473,Completed,Python Programming,2020-08-28,Best Selling
53471,Completed,Python Programming,2020-08-28,Best Selling
53463,Completed,Python Programming,2020-08-28,Best Selling
53462,Completed,Python Programming,2020-08-28,Best Selling
53460,Completed,Python Programming,2020-08-28,Best Selling
53457,Completed,Python Programming,2020-08-28,Best Selling
53456,Completed,Python Programming,2020-08-28,Best Selling
53453,Completed,Python Programming,2020-08-28,Best Selling
53447,Completed,Python Programming,2020-08-28,Best Selling
53446,Completed,Python Programming,2020-08-28,Best Selling
53442,Completed,Python Programming,2020-08-28,Best Selling
53440,Returned,Python Programming,2020-08-28,Best Selling
53437,Completed,Python Programming,2020-08-28,Best Selling
53433,Completed,Python Programming,2020-08-28,Best Selling
53427,Completed,Python Programming,2020-08-28,Best Selling
53417,Completed,Python Programming,2020-08-27,Best Selling
53402,Completed,Python Programming,2020-08-27,Best Selling
53400,Completed,Python Programming,2020-08-27,Best Selling
53398,Completed,Python Programming,2020-08-27,Best Selling
53387,Completed,Python Programming,2020-08-27,Best Selling
53382,Completed,Python Programming,2020-08-27,Best Selling
53381,Completed,Python Programming,2020-08-27,Best Selling
53369,Completed,Python Programming,2020-08-27,Best Selling
53368,Completed,Python Programming,2020-08-27,Best Selling
53361,Completed,Python Programming,2020-08-27,Best Selling
53354,Completed,Python Programming,2020-08-27,Best Selling
53334,Completed,Python Programming,2020-08-27,Best Selling
53329,Completed,Python Programming,2020-08-27,Best Selling
53328,Completed,Python Programming,2020-08-27,Best Selling
53322,Completed,Python Programming,2020-08-27,Best Selling
53315,Completed,Python Programming,2020-08-27,Best Selling
53313,Completed,Python Programming,2020-08-27,Best Selling
53306,Completed,Python Programming,2020-08-27,Best Selling
53299,Completed,Python Programming,2020-08-27,Best Selling
53297,Completed,Python Programming,2020-08-27,Best Selling
53294,Completed,Python Programming,2020-08-27,Best Selling
53293,Completed,Python Programming,2020-08-27,Best Selling
53287,Completed,Python Programming,2020-08-26,Best Selling
53284,Completed,Python Programming,2020-08-26,Best Selling
53278,Completed,Python Programming,2020-08-26,Best Selling
53273,Completed,Python Programming,2020-08-26,Best Selling
53267,Completed,Python Programming,2020-08-26,Best Selling
53262,Completed,Python Programming,2020-08-26,Best Selling
53251,Completed,Python Programming,2020-08-26,Best Selling
53250,Completed,Python Programming,2020-08-26,Best Selling
53248,Completed,Python Programming,2020-08-26,Best Selling
53245,Completed,Python Programming,2020-08-26,Best Selling
53239,Completed,Python Programming,2020-08-26,Best Selling
53236,Completed,Python Programming,2020-08-26,Best Selling
53235,Completed,Python Programming,2020-08-26,Best Selling
53233,Completed,Python Programming,2020-08-26,Best Selling
53229,Returned,Python Programming,2020-08-26,Best Selling
53225,Returned,Python Programming,2020-08-26,Best Selling
53223,Completed,Python Programming,2020-08-26,Best Selling
53222,Completed,Python Programming,2020-08-26,Best Selling
53221,Completed,Python Programming,2020-08-26,Best Selling
53216,Completed,Python Programming,2020-08-26,Best Selling
53200,Completed,Python Programming,2020-08-26,Best Selling
53160,Completed,Python Programming,2020-08-26,Best Selling
53148,Completed,Python Programming,2020-08-26,Best Selling
53129,Completed,Python Programming,2020-08-26,Best Selling
53128,Completed,Python Programming,2020-08-26,Best Selling
53123,Completed,Python Programming,2020-08-26,Best Selling
53120,Completed,Python Programming,2020-08-26,Best Selling
53119,Completed,Python Programming,2020-08-26,Best Selling
53111,Completed,Python Programming,2020-08-26,Best Selling
53084,Completed,Python Programming,2020-08-25,Best Selling
53083,Returned,Python Programming,2020-08-25,Best Selling
53060,Completed,Python Programming,2020-08-25,Best Selling
53040,Completed,Python Programming,2020-08-25,Best Selling
52982,Completed,Python Programming,2020-08-25,Best Selling
52966,Returned,Python Programming,2020-08-25,Best Selling
52953,Completed,Python Programming,2020-08-25,Best Selling
52950,Completed,Python Programming,2020-08-25,Best Selling
52947,Completed,Python Programming,2020-08-25,Best Selling
52945,Completed,Python Programming,2020-08-24,Best Selling
52943,Completed,Python Programming,2020-08-24,Best Selling
52935,Completed,Python Programming,2020-08-24,Best Selling
52930,Completed,Python Programming,2020-08-24,Best Selling
52924,Completed,Python Programming,2020-08-24,Best Selling
52886,Completed,Python Programming,2020-08-24,Best Selling
52882,Completed,Python Programming,2020-08-24,Best Selling
52860,Completed,Python Programming,2020-08-24,Best Selling
52847,Returned,Python Programming,2020-08-24,Best Selling
52841,Returned,Python Programming,2020-08-24,Best Selling
52839,Completed,Python Programming,2020-08-24,Best Selling
52827,Completed,Python Programming,2020-08-24,Best Selling
52825,Completed,Python Programming,2020-08-24,Best Selling
52824,Returned,Python Programming,2020-08-24,Best Selling
52816,Completed,Python Programming,2020-08-24,Best Selling
52808,Completed,Python Programming,2020-08-23,Best Selling
52802,Completed,Python Programming,2020-08-23,Best Selling
52787,Completed,Python Programming,2020-08-23,Best Selling
52785,Completed,Python Programming,2020-08-23,Best Selling
52784,Completed,Python Programming,2020-08-23,Best Selling
52781,Returned,Python Programming,2020-08-23,Best Selling
52775,Completed,Python Programming,2020-08-23,Best Selling
52768,Completed,Python Programming,2020-08-23,Best Selling
52764,Completed,Python Programming,2020-08-23,Best Selling
52762,Completed,Python Programming,2020-08-23,Best Selling
52759,Returned,Python Programming,2020-08-23,Best Selling
52749,Returned,Python Programming,2020-08-23,Best Selling
52745,Completed,Python Programming,2020-08-23,Best Selling
52735,Completed,Python Programming,2020-08-22,Best Selling
52727,Completed,Python Programming,2020-08-22,Best Selling
52720,Completed,Python Programming,2020-08-22,Best Selling
52717,Completed,Python Programming,2020-08-22,Best Selling
52714,Completed,Python Programming,2020-08-22,Best Selling
52706,Completed,Python Programming,2020-08-22,Best Selling
52701,Completed,Python Programming,2020-08-22,Best Selling
52699,Returned,Python Programming,2020-08-22,Best Selling
52692,Completed,Python Programming,2020-08-22,Best Selling
52687,Completed,Python Programming,2020-08-22,Best Selling
52683,Completed,Python Programming,2020-08-22,Best Selling
52682,Completed,Python Programming,2020-08-21,Best Selling
52681,Completed,Python Programming,2020-08-21,Best Selling
52669,Completed,Python Programming,2020-08-21,Best Selling
52668,Returned,Python Programming,2020-08-21,Best Selling
52667,Returned,Python Programming,2020-08-21,Best Selling
52652,Completed,Python Programming,2020-08-21,Best Selling
52635,Completed,Python Programming,2020-08-21,Best Selling
52627,Completed,Python Programming,2020-08-21,Best Selling
52623,Completed,Python Programming,2020-08-21,Best Selling
52589,Returned,Python Programming,2020-08-21,Best Selling
52567,Returned,Python Programming,2020-08-21,Best Selling
52552,Completed,Python Programming,2020-08-21,Best Selling
52467,Completed,Python Programming,2020-08-21,Best Selling
52451,Completed,Python Programming,2020-08-21,Best Selling
